,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
576343,30,1,122235.11,356571967,122235.11,0.0,1905066109,0.0,122235.11,1,0
576344,30,4,236947.25,1273047168,236947.25,0.0,1636242484,0.0,0.0,1,0
576345,30,1,236947.25,474899128,236947.25,0.0,116505755,70084.28,307031.53,1,0
576346,30,4,19016.22,182136548,19016.22,0.0,717672329,0.0,0.0,1,0
576347,30,1,19016.22,1257554854,19016.22,0.0,1044117371,9347999.52,9367015.74,1,0
576348,30,4,109401.88,2037269206,109401.88,0.0,337579043,0.0,0.0,1,0
576349,30,1,109401.88,984153855,109401.88,0.0,1806203979,245588.62,354990.5,1,0
576350,31,4,335219.49,1775717184,335219.49,0.0,1987320319,0.0,0.0,1,0
576351,31,1,335219.49,89283631,335219.49,0.0,1228650470,111675.56,446895.05,1,0
576352,31,4,120406.39,237098657,120406.39,0.0,1177827371,0.0,0.0,1,0
576353,31,1,120406.39,1938001564,120406.39,0.0,878440089,0.0,120406.39,1,0
576354,31,4,21516.38,551376615,21516.38,0.0,2121782042,0.0,0.0,1,0
576355,31,1,21516.38,939116023,21516.38,0.0,1335084969,900122.84,921639.22,1,0
576356,31,4,378204.02,620879020,378204.02,0.0,929929591,0.0,0.0,1,0
576357,31,1,378204.02,1309442409,378204.02,0.0,1009459055,0.0,378204.02,1,0
576358,31,4,5021186.54,1848562108,5021186.54,0.0,1803198527,0.0,0.0,1,0
576359,31,1,5021186.54,1520365660,5021186.54,0.0,1308026520,880859.14,5902045.68,1,0
576360,31,4,587031.2,1909564191,587031.2,0.0,2047987632,0.0,0.0,1,0
576361,31,1,587031.2,1534882693,587031.2,0.0,534658891,338247.75,925278.94,1,0
576362,32,4,81867.07,1128786535,81867.07,0.0,9901046,0.0,0.0,1,0
576363,32,1,81867.07,1861680707,81867.07,0.0,2064372710,135117.98,216985.05,1,0
576364,32,4,2023920.09,306405849,2023920.09,0.0,193080093,0.0,0.0,1,0
576365,32,1,2023920.09,706467919,2023920.09,0.0,338077337,1530400.88,3554320.97,1,0
576366,32,4,404165.06,1458768825,404165.06,0.0,206316722,0.0,0.0,1,0
576367,32,1,404165.06,254731202,404165.06,0.0,1749677978,0.0,404165.06,1,0
576368,32,4,1164448.96,107615831,1164448.96,0.0,144473930,0.0,0.0,1,0
576369,32,1,1164448.96,1925676917,1164448.96,0.0,2040690699,1080246.34,2244695.29,1,0
576370,32,4,401575.19,2084058641,401575.19,0.0,1017580631,0.0,0.0,1,0
576371,32,1,401575.19,1684571589,401575.19,0.0,1619036760,0.0,401575.19,1,0
576372,32,4,604933.67,1769820937,604933.67,0.0,1536446312,0.0,0.0,1,0
576373,32,1,604933.67,1085892947,604933.67,0.0,1138178950,35839.7,640773.38,1,0
580449,33,4,3295227.84,1152596026,3295227.84,0.0,1976114093,0.0,0.0,1,0
580450,33,1,3295227.84,1587398978,3295227.84,0.0,1560573396,0.0,4002861.53,1,0
584083,33,4,214975.9,304547800,214975.9,0.0,155793474,0.0,0.0,1,0
584084,33,1,214975.9,6796051,214975.9,0.0,677541710,152331.28,374513.69,1,0
586311,33,4,10000000.0,1439740840,19887819.06,9887819.06,875288652,0.0,0.0,1,0
586312,33,1,10000000.0,29118015,10000000.0,0.0,1379703840,0.0,10000000.0,1,0
586313,33,4,9887819.06,1548903046,9887819.06,0.0,2065423383,0.0,0.0,1,0
586314,33,1,9887819.06,1071702423,9887819.06,0.0,28783325,801913.95,10165200.11,1,0
590490,33,4,1448630.38,101899927,1448630.38,0.0,679483948,0.0,0.0,1,0
590491,33,1,1448630.38,942063884,1448630.38,0.0,1317594509,1294571.45,2743201.82,1,0
597895,33,4,6648389.9,67311634,6648389.9,0.0,674603923,0.0,0.0,1,0
597896,33,1,6648389.9,1612816859,6648389.9,0.0,836514715,2609209.55,9257599.45,1,0
605778,34,4,51424.22,1887135298,51424.22,0.0,1119742908,0.0,0.0,1,0
605779,34,1,51424.22,1977213426,51424.22,0.0,1445058573,87252.78,138677.0,1,0
610270,34,4,428239.03,711340026,428239.03,0.0,674486348,0.0,0.0,1,0
610271,34,1,428239.03,1057589740,428239.03,0.0,511164301,293130.02,1456009.92,1,0
610619,34,4,52557.21,437611850,52557.21,0.0,830293590,0.0,0.0,1,0
610620,34,1,52557.21,483094763,52557.21,0.0,1009901500,0.0,52557.21,1,0
611234,34,4,1462355.44,2112073607,1462355.44,0.0,399994587,0.0,0.0,1,0
611235,34,1,1462355.44,1049482889,1462355.44,0.0,373339841,1544724.84,3007080.29,1,0
612090,34,4,27951.26,722855847,27951.26,0.0,866867675,0.0,0.0,1,0
612091,34,1,27951.26,476695686,27951.26,0.0,90854025,10439.0,698752.71,1,0
615174,34,4,989311.12,2035691205,989311.12,0.0,2145664965,0.0,0.0,1,0
615175,34,1,989311.12,1177633466,989311.12,0.0,1609979141,1009370.24,1998681.36,1,0
616561,34,4,865948.49,321662798,865948.49,0.0,1466511502,0.0,0.0,1,0
616562,34,1,865948.49,2109818783,865948.49,0.0,197117096,0.0,865948.49,1,0
616791,34,4,30917.39,1302461032,30917.39,0.0,1058590682,0.0,0.0,1,0
616792,34,1,30917.39,1257352420,30917.39,0.0,984948607,339926.42,370843.82,1,0
620987,34,4,40458.0,262165422,40458.0,0.0,847172802,0.0,0.0,1,0
620988,34,1,40458.0,1657291163,40458.0,0.0,684399107,561393.36,331179.02,1,0
622611,34,4,1016540.35,638438531,1016540.35,0.0,2146216948,0.0,0.0,1,0
622612,34,1,1016540.35,1455982049,1016540.35,0.0,1613524189,4463851.64,5700161.74,1,0
626937,34,4,71693.42,1103482150,71693.42,0.0,2145121206,0.0,0.0,1,0
626938,34,1,71693.42,1845753498,71693.42,0.0,967051629,0.0,71693.42,1,0
637350,35,4,472692.51,892010542,472692.51,0.0,935310781,0.0,0.0,1,0
637351,35,1,472692.51,145594916,472692.51,0.0,1718370785,193065.83,665758.34,1,0
640263,35,4,122032.62,133342319,122032.62,0.0,1919617921,0.0,0.0,1,0
640264,35,1,122032.62,1167817015,122032.62,0.0,1628037417,0.0,122032.62,1,0
643435,35,4,3606943.31,1054903406,3606943.31,0.0,755069790,0.0,0.0,1,0
643436,35,1,3606943.31,1011490419,3606943.31,0.0,1919783086,0.0,3606943.31,1,0
643671,35,1,112280.88,609821524,0.0,0.0,708118422,40512.49,152793.36,1,0
646014,35,4,171788.82,392119936,171788.82,0.0,1283539626,0.0,0.0,1,0
646015,35,1,171788.82,432562518,171788.82,0.0,1529736160,19962.0,0.0,1,0
650133,35,4,9465988.82,851016578,9465988.82,0.0,1650562969,0.0,0.0,1,0
650134,35,1,9465988.82,91276418,9465988.82,0.0,1220805115,0.0,9465988.82,1,0
651947,35,4,454511.73,1322100754,454511.73,0.0,580058151,0.0,0.0,1,0
651948,35,1,454511.73,1482588472,454511.73,0.0,1751888979,140892.24,595403.98,1,0
653948,35,4,136983.26,828966021,136983.26,0.0,253711141,0.0,0.0,1,0
653949,35,1,136983.26,1036592129,136983.26,0.0,133256042,0.0,136983.26,1,0
665637,36,4,326884.31,237051726,326884.31,0.0,1684081981,0.0,0.0,1,0
665638,36,1,326884.31,1259393771,326884.31,0.0,275053310,337428.2,664312.51,1,0
667026,36,4,2352524.18,1498028072,2352524.18,0.0,70360442,0.0,0.0,1,0
667027,36,1,2352524.18,914179351,2352524.18,0.0,413966770,1227902.12,3580426.31,1,0
667085,36,4,113338.99,226697568,113338.99,0.0,1045024523,0.0,0.0,1,0
667086,36,1,113338.99,371645181,113338.99,0.0,895376277,3290608.15,3403947.14,1,0
675536,36,4,886592.76,1027885522,886592.76,0.0,201404620,0.0,0.0,1,0
675537,36,1,886592.76,1385592810,886592.76,0.0,1755092826,112531.06,999123.82,1,0
680190,36,4,819503.92,2020161235,819503.92,0.0,1827219533,0.0,0.0,1,0
680191,36,1,819503.92,510717698,819503.92,0.0,1469248112,255585.23,1470226.48,1,0
683722,36,4,636.0,1819371332,636.0,0.0,59681246,0.0,0.0,1,0
683723,36,1,636.0,1789723757,636.0,0.0,236701409,0.0,636.0,1,0
687403,36,4,32382.96,1291212648,32382.96,0.0,301302016,0.0,0.0,1,0
687404,36,1,32382.96,1507237385,32382.96,0.0,53062849,0.0,32382.96,1,0
687726,36,4,103056.0,383698470,103056.0,0.0,761769299,0.0,0.0,1,0
687727,36,1,103056.0,1859440956,103056.0,0.0,1389963224,444182.13,547238.13,1,0
694551,36,1,234377.29,1737133410,0.0,0.0,877378703,34937.86,269315.15,1,0
695414,36,4,1684039.12,397247453,1684039.12,0.0,227472046,0.0,0.0,1,0
695415,36,1,1684039.12,168686866,1684039.12,0.0,803116137,32961658.25,34645697.37,1,0
708912,37,4,1842.0,1032918138,1842.0,0.0,34257403,0.0,0.0,1,0
708913,37,1,1842.0,323132484,1842.0,0.0,1737682079,0.0,1842.0,1,0
717792,37,4,180967.56,1482673200,180967.56,0.0,1127207923,0.0,0.0,1,0
717793,37,1,180967.56,1196784232,180967.56,0.0,165922010,95280.53,276248.1,1,0
722089,37,4,93083.27,1904979167,93083.27,0.0,2067685892,0.0,0.0,1,0
722090,37,1,93083.27,517122648,93083.27,0.0,839403720,2466124.85,2559208.13,1,0
725132,37,4,5979556.06,899260948,5979556.06,0.0,1414206737,0.0,0.0,1,0
725133,37,1,5979556.06,1240594546,5979556.06,0.0,579897687,0.0,5979556.06,1,0
728194,37,4,128133.0,1300586295,128133.0,0.0,786580223,0.0,0.0,1,0
728195,37,1,128133.0,921148283,128133.0,0.0,129500962,160395.62,288528.62,1,0
729660,37,4,503793.25,140477383,503793.25,0.0,1169138113,0.0,95709.62,1,0
729661,37,1,503793.25,1260832016,503793.25,0.0,930580526,10096055.39,10599848.64,1,0
732891,37,1,112486.46,124687089,0.0,0.0,179706450,257274.47,369760.93,1,0
739293,38,4,448004.86,2088582248,448004.86,0.0,534171533,0.0,0.0,1,0
739294,38,1,448004.86,949792674,448004.86,0.0,1152369407,147828.66,595833.52,1,0
742060,38,4,90204.54,151033820,90204.54,0.0,1303889891,0.0,0.0,1,0
742061,38,1,90204.54,1295812229,90204.54,0.0,1254182177,0.0,90204.54,1,0
750755,38,1,577418.98,1907944035,0.0,0.0,541373010,0.0,577418.98,1,0
751771,38,4,21367.0,1884262933,21367.0,0.0,69223691,0.0,0.0,1,0
751772,38,1,21367.0,1032400193,21367.0,0.0,760883565,898934.02,920301.02,1,0
756497,38,4,2395.29,1015615322,2395.29,0.0,503986394,0.0,0.0,1,0
756498,38,1,2395.29,50436894,2395.29,0.0,1124184322,276538.59,470937.03,1,0
759791,38,4,7567170.36,1215509660,7567170.36,0.0,96222488,0.0,0.0,1,0
759792,38,1,7567170.36,1891733615,7567170.36,0.0,1599314459,345425.4,7912595.75,1,0
761852,38,4,3372.0,2049498532,3372.0,0.0,1540407960,0.0,0.0,1,0
761853,38,1,3372.0,2002603307,3372.0,0.0,1685866985,456659.44,460031.44,1,0
764187,38,1,407005.78,1948189565,0.0,0.0,1059308371,0.0,407005.78,1,0
765268,38,4,360688.3,739289668,360688.3,0.0,432663857,0.0,0.0,1,0
765269,38,1,360688.3,62190783,360688.3,0.0,1187610031,0.0,360688.3,1,0
766627,39,4,2070814.27,511306069,2070814.27,0.0,1776402146,0.0,0.0,1,0
766628,39,1,2070814.27,1115361466,2070814.27,0.0,521252518,0.0,2070814.27,1,0
767468,39,4,238717.5,492613437,238717.5,0.0,74971191,0.0,0.0,1,0
767469,39,1,238717.5,1658110693,238717.5,0.0,222052738,601511.4,671690.05,1,0
769762,39,4,18887.0,725825783,18887.0,0.0,236787500,0.0,0.0,1,0
769763,39,1,18887.0,1507825825,18887.0,0.0,1603586973,131489.74,150376.74,1,0
777626,39,4,7937954.2,2057200986,7937954.2,0.0,1124319645,0.0,0.0,1,0
777627,39,1,7937954.2,1581001485,7937954.2,0.0,2012612648,2716480.56,10654434.76,1,0
782395,39,4,39013.3,1092667126,39013.3,0.0,1482119856,0.0,0.0,1,0
782396,39,1,39013.3,888856721,39013.3,0.0,202101281,924162.55,1089489.11,1,0
788647,39,4,152042.16,1118399210,152042.16,0.0,104038589,0.0,0.0,1,0
788648,39,1,152042.16,1395896953,152042.16,0.0,45672156,710428.02,862470.18,1,0
792109,40,4,26950.06,575969831,26950.06,0.0,220147588,0.0,0.0,1,0
792110,40,1,26950.06,1112574505,26950.06,0.0,30015547,255430.21,282380.27,1,0
800385,40,4,20314.97,776336653,20314.97,0.0,737099940,0.0,0.0,1,0
800386,40,1,20314.97,1545814282,20314.97,0.0,183363284,1270005.54,1290320.51,1,0
801933,40,4,6188772.44,979937832,6188772.44,0.0,1787596520,0.0,0.0,1,0
801934,40,1,6188772.44,1440649048,6188772.44,0.0,1477641326,6056796.74,12442836.61,1,0
805429,40,4,2757431.53,1340596396,2757431.53,0.0,487414422,0.0,0.0,1,0
805430,40,1,2757431.53,82669876,2757431.53,0.0,1462250062,0.0,2757431.53,1,0
817010,40,4,7887.75,1551140519,7887.75,0.0,311151183,0.0,0.0,1,0
817011,40,1,7887.75,418271713,7887.75,0.0,795853330,0.0,7887.75,1,0
819198,40,4,31930.24,1311186566,31930.24,0.0,1907577066,0.0,0.0,1,0
819199,40,1,31930.24,1222717182,31930.24,0.0,515442419,113287.58,145217.82,1,0
819543,40,4,212613.29,1424554187,212613.29,0.0,1294873831,0.0,0.0,1,0
819544,40,1,212613.29,1863248518,212613.29,0.0,536599412,1370788.41,1583401.69,1,0
841751,41,4,581889.94,518343264,581889.94,0.0,596058183,0.0,0.0,1,0
841752,41,1,581889.94,541992132,581889.94,0.0,715094437,359585.03,941474.97,1,0
848428,41,4,1783144.33,1067826676,1783144.33,0.0,57546675,0.0,0.0,1,0
848429,41,1,1783144.33,229433868,1783144.33,0.0,978822470,1793786.8,3576931.13,1,0
854216,41,4,82806.2,474735735,82806.2,0.0,1737223057,0.0,0.0,1,0
854217,41,1,82806.2,1327670146,82806.2,0.0,1480756205,0.0,0.0,1,0
854856,41,4,32690.68,1813633369,32690.68,0.0,586649123,0.0,0.0,1,0
854857,41,1,32690.68,1070694303,32690.68,0.0,1612957594,2361188.1,2393878.78,1,0
855227,41,4,1270564.34,1268743025,1270564.34,0.0,802302527,0.0,0.0,1,0
855228,41,1,1270564.34,1805103048,1270564.34,0.0,1167029703,0.0,1270564.34,1,0
858023,41,4,2885466.96,739578791,2885466.96,0.0,1562052816,0.0,0.0,1,0
858024,41,1,2885466.96,866414395,2885466.96,0.0,315595990,28131.01,3268477.05,1,0
861645,42,4,334276.08,1374233613,334276.08,0.0,443044241,0.0,0.0,1,0
861646,42,1,334276.08,1006070662,334276.08,0.0,1475265472,318089.61,652365.68,1,0
870089,42,4,3569720.42,1985844506,3569720.42,0.0,440567141,0.0,0.0,1,0
870090,42,1,3569720.42,2012983997,3569720.42,0.0,365271329,0.0,3569720.42,1,0
870140,42,4,1566057.28,646867271,1566057.28,0.0,701554593,0.0,0.0,1,0
870141,42,1,1566057.28,1496808239,1566057.28,0.0,737489499,0.0,1566057.28,1,0
875332,42,4,5032484.73,1883768704,5032484.73,0.0,1982874632,0.0,0.0,1,0
875333,42,1,5032484.73,253446049,5032484.73,0.0,57938337,873589.17,5906073.9,1,0
882284,42,4,36359.57,1167233065,36359.57,0.0,528250681,0.0,0.0,1,0
882285,42,1,36359.57,1257654035,36359.57,0.0,334259414,20206.65,56566.22,1,0
896003,42,4,506867.52,1345605199,506867.52,0.0,759668657,0.0,0.0,1,0
896004,42,1,506867.52,341811151,506867.52,0.0,1795348373,0.0,458682.99,1,0
899577,42,4,1917497.63,373557981,1917497.63,0.0,114416170,0.0,0.0,1,0
899578,42,1,1917497.63,1510964909,1917497.63,0.0,580102695,173507.14,2091004.76,1,0
911853,43,4,29988.0,158964639,29988.0,0.0,1661087818,0.0,0.0,1,0
911854,43,1,29988.0,756162144,29988.0,0.0,1734856260,0.0,29988.0,1,0
919658,43,4,350789.59,1709961291,350789.59,0.0,1364728606,0.0,276871.71,1,0
919659,43,1,350789.59,1269861924,350789.59,0.0,724251968,8785008.75,9135798.34,1,0
920521,43,4,1395850.55,1296215617,0.0,0.0,1429415136,260806.21,1656656.77,1,0
929776,43,4,93459.89,1518273469,93459.89,0.0,1076725693,0.0,0.0,1,0
929777,43,1,93459.89,1250676021,93459.89,0.0,977089472,15825.7,109285.59,1,0
936783,43,4,435166.65,1897851214,435166.65,0.0,1118636317,0.0,0.0,1,0
936784,43,1,435166.65,743185292,435166.65,0.0,1036804658,449215.85,884382.5,1,0
941414,43,4,21987.0,725236553,21987.0,0.0,417640852,0.0,0.0,1,0
941415,43,1,21987.0,983847519,21987.0,0.0,868283274,123690.93,145677.94,1,0
945639,43,4,362152.77,1484448573,362152.77,0.0,1911678087,0.0,0.0,1,0
945640,43,1,362152.77,1825250063,362152.77,0.0,321399553,282809.47,644962.23,1,0
955157,44,4,1649818.97,369936121,1649818.97,0.0,1347315975,0.0,0.0,1,0
955158,44,1,1649818.97,2052172437,1649818.97,0.0,1401780750,560704.68,2210523.64,1,0
956900,44,4,387952.42,374179954,387952.42,0.0,1213274351,0.0,0.0,1,0
956901,44,1,387952.42,321872585,387952.42,0.0,401911630,2070655.98,2222177.16,1,0
958716,44,4,44571.94,1819568647,44571.94,0.0,258309243,0.0,0.0,1,0
958717,44,1,44571.94,330892703,44571.94,0.0,648682751,11984.0,0.0,1,0
960909,44,4,534255.94,967325382,534255.94,0.0,1259079602,0.0,0.0,1,0
960910,44,1,534255.94,1829721095,534255.94,0.0,991247178,24559.0,558814.94,1,0
985194,45,4,213983.59,286239409,213983.59,0.0,151804423,0.0,0.0,1,0
985195,45,1,213983.59,578474227,213983.59,0.0,265601701,0.0,213983.59,1,0
985996,45,4,217255.97,1481880227,217255.97,0.0,948441746,0.0,0.0,1,0
985997,45,1,217255.97,1291131466,217255.97,0.0,1786011910,2115234.86,2332490.82,1,0
992140,45,4,1069508.42,1582972194,1069508.42,0.0,284364603,0.0,0.0,1,0
992141,45,1,1069508.42,1958391057,1069508.42,0.0,1813915360,172254.0,1439496.96,1,0
994790,45,4,5188875.35,1556710652,5188875.35,0.0,1264872013,0.0,0.0,1,0
994791,45,1,5188875.35,1564479230,5188875.35,0.0,203959811,11465.0,5020573.28,1,0
995662,45,4,4919642.57,1457431353,4919642.57,0.0,203170379,0.0,0.0,1,0
995663,45,1,4919642.57,693406382,4919642.57,0.0,1514738968,1414095.92,6333738.49,1,0
998512,45,4,357836.57,353840221,357836.57,0.0,1679122685,0.0,0.0,1,0
998513,45,1,357836.57,198543509,357836.57,0.0,824285986,51217.85,409054.43,1,0
999221,45,4,155761.29,280136890,155761.29,0.0,927108992,0.0,0.0,1,0
999222,45,1,155761.29,719370249,155761.29,0.0,2024978323,192775.45,348536.74,1,0
999453,45,4,7335355.57,1102672587,7335355.57,0.0,735323689,0.0,0.0,1,0
999454,45,1,7335355.57,1223916377,7335355.57,0.0,542934513,702100.11,8037455.68,1,0
1005088,46,4,9977761.05,154757729,9977761.05,0.0,1895716929,0.0,0.0,1,0
1005089,46,1,9977761.05,840795008,9977761.05,0.0,1214752539,0.0,9977761.05,1,0
1005246,46,4,35016.23,397528199,35016.23,0.0,1325281003,0.0,0.0,1,0
1005247,46,1,35016.23,1267520613,35016.23,0.0,801157832,65435.34,100451.57,1,0
1006042,46,4,71372.0,33339986,71372.0,0.0,2120774041,0.0,0.0,1,0
1006043,46,1,71372.0,313736303,71372.0,0.0,935310781,613464.04,684836.04,1,0
1007888,46,4,945131.85,1324043104,945131.85,0.0,797897879,0.0,0.0,1,0
1007889,46,1,945131.85,809054944,945131.85,0.0,264512063,119561.47,1064693.32,1,0
1012124,46,4,736370.54,1061149717,736370.54,0.0,737745926,0.0,0.0,1,0
1012125,46,1,736370.54,533706573,736370.54,0.0,1063608678,556478.62,1292849.15,1,0
1012993,46,4,82971.91,1603043156,82971.91,0.0,898953864,0.0,0.0,1,0
1012994,46,1,82971.91,522399382,82971.91,0.0,509018542,39316.96,122288.87,1,0
1013893,46,4,585010.21,1948614614,585010.21,0.0,218558993,0.0,0.0,1,0
1013894,46,1,585010.21,878935318,585010.21,0.0,2122554602,15969.08,600979.29,1,0
1015255,47,4,225850.53,362274629,225850.53,0.0,2097224214,0.0,0.0,1,0
1015256,47,1,225850.53,478694396,225850.53,0.0,310772625,5063600.9,5289451.43,1,0
1015514,47,4,243028.65,1664257559,243028.65,0.0,1658994093,0.0,0.0,1,0
1015515,47,1,243028.65,1427360526,243028.65,0.0,410529823,441285.14,684313.79,1,0
1015713,47,4,2249574.01,853837808,2249574.01,0.0,1750636426,0.0,0.0,1,0
1015714,47,1,2249574.01,758510706,2249574.01,0.0,1011054162,3785286.98,6034861.0,1,0
1016743,47,4,13172.17,1669581327,13172.17,0.0,1697995801,0.0,0.0,1,0
1016744,47,1,13172.17,11443462,13172.17,0.0,1334228384,0.0,13172.17,1,0
1016898,47,4,61487.67,825902720,61487.67,0.0,512979582,0.0,0.0,1,0
1016899,47,1,61487.67,2064498880,61487.67,0.0,1457751793,0.0,61487.67,1,0
1018658,47,4,156011.24,1496997212,156011.24,0.0,1588957214,0.0,0.0,1,0
1018659,47,1,156011.24,877302181,156011.24,0.0,2044342029,152239.96,308251.2,1,0
1019074,47,4,36532.84,905922907,36532.84,0.0,2062739315,0.0,0.0,1,0
1019075,47,1,36532.84,1588509166,36532.84,0.0,1486240719,0.0,36532.84,1,0
1021081,47,4,827921.27,1767277816,827921.27,0.0,1835346647,0.0,0.0,1,0
1021082,47,1,827921.27,1304293347,827921.27,0.0,957732076,1025081.63,1853002.91,1,0
1021228,47,4,667043.9,1221718544,667043.9,0.0,29028630,0.0,0.0,1,0
1021229,47,1,667043.9,1676208609,667043.9,0.0,1263000252,104132.27,771176.17,1,0
1021951,47,4,202978.65,1932446672,0.0,0.0,966173999,2122336.55,2325315.19,1,0
1023029,47,4,1388951.5,1186930189,1388951.5,0.0,2069118895,0.0,0.0,1,0
1023030,47,1,1388951.5,1476504573,1388951.5,0.0,598780092,459273.45,1848224.95,1,0
1025193,48,4,1215297.01,22070941,1215297.01,0.0,1908319524,0.0,0.0,1,0
1025194,48,1,1215297.01,274359236,1215297.01,0.0,1653022223,2497294.92,3712591.93,1,0
1025518,48,4,337974.21,2029593206,337974.21,0.0,1780194403,0.0,0.0,1,0
1025519,48,1,337974.21,1171102344,337974.21,0.0,1505545472,0.0,337974.21,1,0
1026292,48,4,147267.01,1261933788,147267.01,0.0,1058127621,0.0,0.0,1,0
1026293,48,1,147267.01,1556029086,147267.01,0.0,1479614331,107418.0,64210.56,1,0
1026444,48,4,561374.78,796147836,561374.78,0.0,723898004,0.0,0.0,1,0
1026445,48,1,561374.78,442133026,561374.78,0.0,952759841,5726683.53,6288058.31,1,0
1027281,48,4,5489302.04,806769154,5489302.04,0.0,519182481,0.0,0.0,1,0
1027282,48,1,5489302.04,123757418,5489302.04,0.0,346649476,1356390.81,6845692.85,1,0
1029538,49,4,1021129.67,1545338291,1021129.67,0.0,372035143,0.0,0.0,1,0
1029539,49,1,1021129.67,771564749,1021129.67,0.0,2126217921,86245.92,1107375.59,1,0
1030157,49,4,114017.19,1785967281,114017.19,0.0,68578357,0.0,0.0,1,0
1030158,49,1,114017.19,305323219,114017.19,0.0,1508275623,2822872.88,2936890.07,1,0
1030257,50,4,112668.54,994276793,112668.54,0.0,670042954,0.0,0.0,1,0
1030258,50,1,112668.54,1673728989,112668.54,0.0,487582896,0.0,112668.54,1,0
1030259,50,4,967153.5,850743663,967153.5,0.0,1137540009,0.0,0.0,1,0
1030260,50,1,967153.5,1815828420,967153.5,0.0,917661354,183670.2,1150823.7,1,0
1030261,50,4,592737.43,30736240,592737.43,0.0,725738949,0.0,0.0,1,0
1030262,50,1,592737.43,300034494,592737.43,0.0,206270107,163646.39,756383.82,1,0
1030263,51,4,202887.77,155466948,202887.77,0.0,1368205157,0.0,0.0,1,0
1030264,51,1,202887.77,1064820575,202887.77,0.0,26411328,0.0,202887.77,1,0
1030265,51,4,339275.64,427722942,339275.64,0.0,2116826462,0.0,0.0,1,0
1030266,51,1,339275.64,433192438,339275.64,0.0,1002469873,1481576.03,1820851.68,1,0
1030267,51,4,115881.21,836452372,115881.21,0.0,1661320351,0.0,0.0,1,0
1030268,51,1,115881.21,819461207,115881.21,0.0,814886797,4774288.04,4890169.26,1,0
1030269,51,4,1398946.33,1560394123,1398946.33,0.0,1393670189,0.0,0.0,1,0
1030270,51,1,1398946.33,1269420432,1398946.33,0.0,237977902,0.0,1398946.33,1,0
1030271,51,4,1170282.92,1948396559,1170282.92,0.0,538567441,0.0,0.0,1,0
1030272,51,1,1170282.92,555990868,1170282.92,0.0,1318550066,173264.14,1343547.06,1,0
1030273,51,4,567932.31,710887172,567932.31,0.0,2057229481,0.0,0.0,1,0
1030274,51,1,567932.31,1373739020,567932.31,0.0,1576761892,0.0,567932.31,1,0
1030275,51,4,361460.79,877036651,361460.79,0.0,748208035,0.0,0.0,1,0
1030276,51,1,361460.79,136533160,361460.79,0.0,178151720,991487.78,1352948.57,1,0
1030277,52,4,7484125.12,1486116303,7484125.12,0.0,398541118,0.0,0.0,1,0
1030278,52,1,7484125.12,99129129,7484125.12,0.0,1179262893,62896.23,7547021.36,1,0
